Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
230,0,0,0,0,0,0,34,6,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

240,0,0,0,0,0,0,34,6,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

250,0,0,0,0,0,0,34,6,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

260,0,0,0,0,0,0,34,6,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

270,0,0,0,0,0,0,34,6,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

280,0,0,0,0,0,0,33,7,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

290,0,0,0,0,0,0,33,7,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

300,0,0,0,0,0,0,33,7,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

310,0,0,0,0,0,0,32,8,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

320,0,0,0,0,0,0,32,8,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

330,0,0,0,0,0,0,32,8,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

340,0,0,0,0,0,0,32,8,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

350,0,0,0,0,0,0,32,8,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

360,0,0,0,0,0,0,32,8,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

370,0,0,0,0,0,0,31,9,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

380,0,0,0,0,0,0,31,9,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

390,0,0,0,0,0,0,31,9,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

400,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

410,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

420,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

430,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

440,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

450,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

460,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

470,0,0,0,0,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

480,0,0,0,1,0,0,30,10,0,0,0,0,0,0,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

490,0,0,0,1,0,0,30,9,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

500,0,0,0,1,0,0,30,9,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

510,0,0,0,1,0,0,30,9,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

520,0,0,0,1,0,0,30,9,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

530,0,0,0,1,0,0,30,9,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

540,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

550,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

560,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

570,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

580,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

590,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

600,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

610,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

620,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

630,0,0,0,1,0,0,29,10,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

640,0,0,0,1,0,0,28,11,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

650,0,0,0,1,0,0,28,11,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

660,0,0,0,1,0,0,28,11,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

670,0,0,0,1,0,0,28,11,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

680,0,0,0,1,0,0,26,13,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

690,0,0,0,1,0,0,26,13,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

700,0,0,0,1,0,0,26,13,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

710,0,0,0,1,0,0,25,14,0,0,0,0,0,1,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

720,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

730,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

740,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

750,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

760,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

770,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

780,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

790,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

800,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

810,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

820,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

830,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

840,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

850,1,0,0,1,0,0,25,13,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

860,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

870,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

880,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

890,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

900,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

910,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

920,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

930,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

940,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

950,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

960,1,0,0,1,0,0,24,14,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

970,1,0,0,1,0,0,23,15,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

980,1,0,0,1,0,0,22,16,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

990,1,0,0,1,0,0,23,16,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1000,1,0,0,1,0,0,23,16,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1010,1,0,0,1,0,0,23,16,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1020,1,1,0,1,0,0,23,16,0,0,0,0,0,2,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1030,2,1,0,1,0,0,23,15,0,0,0,0,0,3,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1040,2,1,0,1,0,0,22,15,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1050,2,1,0,1,0,0,22,15,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1060,2,1,0,1,0,0,22,15,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1070,2,1,0,2,0,0,22,15,0,0,0,0,0,4,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1080,2,1,0,2,0,0,22,14,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1090,2,1,0,2,0,0,22,14,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1100,2,1,0,2,0,0,22,14,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1110,2,1,0,2,0,0,22,14,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1120,2,1,0,2,0,0,21,15,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1130,2,1,0,2,0,0,21,15,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1140,2,1,1,2,0,0,20,16,0,0,0,0,0,5,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1150,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1160,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1170,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1180,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1190,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1200,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1210,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1220,2,1,1,2,0,0,20,15,0,0,0,0,0,6,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1230,2,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1240,2,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1250,2,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1260,3,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1270,3,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1280,3,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1290,3,1,2,2,0,0,21,14,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1300,3,1,2,2,0,0,20,15,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1310,3,1,2,3,0,0,20,15,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1320,4,1,2,3,0,0,20,15,0,0,0,0,0,7,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1330,4,1,2,3,0,0,20,14,0,0,0,0,0,8,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1340,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1350,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1360,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1370,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1380,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1390,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1400,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1410,4,1,2,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1420,4,1,3,3,0,0,20,13,0,0,0,0,0,9,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1430,4,1,3,3,0,0,20,12,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1440,4,1,3,3,0,0,20,12,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1450,4,1,3,3,0,0,20,12,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1460,5,1,3,3,0,0,20,12,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1470,5,1,3,3,0,0,20,12,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1480,5,1,3,3,0,0,20,12,0,0,0,0,0,10,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1490,5,1,3,3,0,0,20,11,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1500,5,1,3,3,0,0,20,11,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1510,5,1,3,3,0,0,20,11,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1520,5,1,3,3,0,0,20,11,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1530,5,2,3,3,0,0,19,13,0,0,0,0,0,11,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1540,5,2,3,3,0,0,20,12,0,0,0,0,0,12,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1550,5,2,3,3,0,0,20,12,0,0,0,0,0,12,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1560,5,2,3,3,0,0,20,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1570,5,2,3,3,0,0,20,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1580,5,2,4,3,0,0,21,11,0,0,0,0,0,13,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1590,5,2,4,3,0,0,21,10,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1600,5,2,4,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1610,5,2,4,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1620,5,2,4,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1630,5,2,4,3,0,0,20,11,0,0,0,0,0,14,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1640,5,3,4,3,0,0,20,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1650,5,3,4,3,0,0,21,10,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1660,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1670,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1680,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1690,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1700,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1710,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1720,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1730,5,3,4,3,0,0,20,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1740,5,3,5,3,0,0,21,11,0,0,0,0,0,15,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1750,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1760,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1770,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1780,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1790,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1800,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1810,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1820,5,3,5,3,0,0,21,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

1830,5,3,5,3,0,0,22,10,0,0,0,0,0,16,10,10,10,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

